id,salary
34264,6388191.738372438
34265,6439408.810767412
34266,9303966.526204817
34267,5731452.860594809
34268,6549022.449843429
34269,7188794.6678017955
34270,7336771.63821327
34271,4411682.29440477
34272,24553725.813684873
34273,5007165.879829893
34274,13277690.543607261
34275,4549099.535439968
34276,2668368.7584942
34277,5626031.806702043
34278,6156542.276927258
34279,7053873.1690934105
34280,4313996.568409833
34281,11717256.664872723
34282,5379578.403171074
34283,5549001.112967777
34284,5266948.827745583
34285,12646303.478559792
34286,4642498.611900745
34287,4356381.348031985
34288,18962546.338056903
34289,4647938.31109524
34290,7756046.31065118
34291,5431634.55955134
34292,4126671.224945318
34293,15980268.677950308
34294,2431690.5012175255
34295,8255530.472697976
34296,5261779.7409847155
34297,4469142.388482071
34298,6141589.619040497
34299,12239149.850680718
34300,13471971.658025824
34301,5406219.208683359
34302,13207511.936146496
34303,5379832.878793138
34304,4028880.0574337947
34305,5134507.247978328
34306,3987396.6884466973
34307,9053623.097795706
34308,3739422.285434337
34309,6820911.510219666
34310,6432064.972294539
34311,5878707.4093285715
34312,8668807.10748034
34313,4878866.430680774
34314,4893598.752925771
34315,5297444.810095038
34316,6765527.521156658
34317,5813726.831787981
34318,29237176.071438
34319,5039062.422960977
34320,6712076.280763735
34321,7118238.87706236
34322,10262624.346889015
34323,5515664.114756171
34324,4546985.410075065
34325,5497624.800026312
34326,5389425.904288307
34327,5703209.853913129
34328,7617946.089495355
34329,6005753.719924682
34330,6292389.55453325
34331,12622640.992438547
34332,2943902.072902291
34333,10824031.221507385
34334,4662954.896452291
34335,16619328.274098925
34336,13382901.523719737
34337,5229111.52103431
34338,4267767.957161223
34339,4737081.536668766
34340,5609531.508196634
34341,11162174.594758738
34342,7302185.274110799
34343,3934657.7776035634
34344,6405455.353555447
34345,11170055.241581252
34346,6165428.3990387125
34347,6608069.058302057
34348,4126671.224945318
34349,4809247.9590293
34350,4343147.49951153
34351,5474572.467907114
34352,6667774.450175556
34353,11587595.26211037
34354,4820373.758544109
34355,5734871.459899779
34356,4174547.6990968427
34357,3582482.471412014
34358,11554561.07299193
34359,5397178.918991263
34360,6314139.25242714
34361,5747815.4811612535
34362,5055055.263003677
34363,5410752.401854671
34364,4448607.344447184
34365,3680471.0820574556
34366,5341762.009659011
34367,7030124.0512123145
34368,8796880.284055207
34369,10837194.243943155
34370,4973726.404646594
34371,4563800.234816937
34372,5957192.583985823
34373,5184911.935166286
34374,5249881.58890807
34375,5379578.403171074
34376,4557705.568345878
34377,7141691.07116878
34378,5788985.49287301
34379,4815857.389298547
34380,4515735.327463163
34381,7628319.6156229125
34382,4740429.0248840805
34383,5094274.634895413
34384,3909880.411303797
34385,8572355.264941325
34386,10431465.091575095
34387,8912098.199942242
34388,20463743.6840085
34389,6234334.667336569
34390,4236123.658533602
34391,5786566.8505813405
34392,16536994.767714908
34393,10919042.007328391
34394,5914414.207009003
34395,6980388.129134707
34396,3985808.3729527975
34397,4839226.450131921
34398,4488057.460387543
34399,6906850.32884611
34400,4090409.6990400627
34401,4734856.246378968
34402,4902150.558846711
34403,14001360.63979595
34404,4272471.55541595
34405,5545234.267710708
34406,4756731.973871601
34407,5804431.182723253
34408,3645877.2680662554
34409,6112582.042413486
34410,4145668.6439563814
34411,4379913.601602803
34412,4902150.558846711
34413,5636938.332785778
34414,12908939.039767018
34415,10096910.852147235
34416,4384444.441851828
34417,4685680.464239104
34418,6936850.546126739
34419,6713599.3873628285
34420,4912682.453421519
34421,8753275.959729629
34422,7778769.050439132
34423,4579210.0598549135
34424,2883078.275451172
34425,4746522.61053342
34426,5408777.073820194
34427,9236106.315371878
34428,9475629.684816087
34429,5621494.934152329
34430,9230691.97697134
34431,4027748.9172962448
34432,7581617.282137324
34433,4645185.510589375
34434,3598168.329318607
34435,4436337.542831624
34436,10030773.907420704
34437,5093799.875964681
34438,9499960.241531411
34439,7290492.84993511
34440,2668368.7584942
34441,19254808.935265124
34442,5098260.763078435
34443,4647492.579305653
34444,12070101.416509941
34445,5539353.640034279
34446,5953973.806991189
34447,5728579.711752789
34448,4603631.336471301
34449,14817068.977188908
34450,10426926.115519684
34451,18125459.90828735
34452,5610747.373910521
34453,4221233.648973191
34454,4969341.064715752
34455,3926843.7609610674
34456,36949280.518455684
34457,9932147.66286667
34458,10564013.406847708
34459,4247586.610939994
34460,4048198.2899302104
34461,2668368.7584942
34462,9430978.319069315
34463,6989999.624630617
34464,5303654.738185758
34465,5344213.28024671
34466,6142384.7255098885
34467,10570083.553591773
34468,4976317.380851762
34469,6847795.683511757
34470,5444837.69990411
34471,3673173.0856401823
34472,10431465.091575095
34473,6921782.358420459
34474,7047341.5222041905
34475,5208366.625411457
34476,4658254.1802407345
34477,6779957.082676295
34478,3666726.3945984216
34479,5213698.637861023
34480,5352498.429200318
34481,7434761.093173373
34482,6991337.840062112
34483,6052772.604668993
34484,4433176.385935569
34485,3975994.484949844
34486,4625536.001696341
34487,6931200.997747464
34488,4201384.517715638
34489,15945159.208551351
34490,4982071.106433693
34491,8681295.212365814
34492,6666761.15434009
34493,3728224.7013465143
34494,3778072.1976338048
34495,3879503.693813979
34496,6492942.245988175
34497,5338775.164022679
34498,7099796.064612145
34499,5565121.446339503
34500,7135199.517874348
34501,14225130.614806466
34502,4800354.541463664
34503,12088798.147656474
34504,5435884.489718451
34505,5246994.12846341
34506,7884624.358266042
34507,6220451.063772334
34508,4588849.926462788
34509,4449645.297301559
34510,5283945.897084478
34511,7520482.27518259
34512,4854271.558262863
34513,5561293.519367
34514,9405688.29441539
34515,8266970.728741152
34516,16316583.798334833
34517,5316554.30680221
34518,4127515.449790981
34519,4800354.541463664
34520,17255748.075293228
34521,19221621.901578024
34522,4602626.09766651
34523,6855497.837027214
34524,4576901.908090248
34525,6737332.475102656
34526,7884459.545637064
34527,13090733.985172998
34528,5223147.886954855
34529,3194199.4565368798
34530,5334099.11618062
34531,5253429.429038998
34532,3095932.6629003407
34533,4616288.703711781
34534,5431634.55955134
34535,11718716.693683852
34536,4609510.404436143
34537,5554447.0106284935
34538,4748394.726565374
34539,8214183.044583008
34540,11633252.736408528
34541,6722752.786125014
34542,7108513.6701031905
34543,6142548.872342506
34544,7482813.562060142
34545,4379266.905265633
34546,5436708.019499461
34547,12215578.497093236
34548,8177180.172377276
34549,4475221.088788898
34550,4762526.193707096
34551,9632582.53460543
34552,4426644.849364584
34553,15583754.678787347
34554,10795975.292074148
34555,5108951.061446182
34556,5817966.772836866
34557,5305972.825516907
34558,3020251.529235694
34559,4461018.279627884
34560,3774162.596625978
34561,13895631.451173054
34562,6458280.141656138
34563,5609531.508196634
34564,4777836.701615765
34565,6928793.584253347
34566,11942536.091654306
34567,11634361.994865034
34568,3854742.4833361586
34569,15314470.313022707
34570,5614467.601300645
34571,5045097.7061744565
34572,12314855.470336935
34573,10718360.840458687
34574,16031550.76532222
34575,49826426.95751453
34576,11423126.146938192
34577,4484678.741770039
34578,4602617.143172727
34579,9303966.526204817
34580,5495843.690756926
34581,7321536.576849295
34582,7309980.564646192
34583,6717811.643060496
34584,4127515.449790981
34585,10143422.589259425
34586,5229935.544640899
34587,3074565.687489594
34588,5946566.3730674125
34589,5698452.168363661
34590,6574527.3860619785
34591,17547420.578640416
34592,5540205.069661411
34593,7052527.435625841
34594,9236106.315371878
34595,11322000.50307471
34596,13743120.09126826
34597,12704636.896035591
34598,4400226.666576764
34599,3575245.7975693555
34600,4298315.17842353
34601,2463702.7244544206
34602,4911772.067291468
34603,25294566.987122793
34604,4725495.383504616
34605,6827462.136968849
34606,5131764.272097678
34607,4755088.81305556
34608,3929304.977680811
34609,9558705.09106642
34610,5169448.583268926
34611,15085573.37642085
34612,10174737.293285133
34613,11554561.07299193
34614,6358419.965040239
34615,7804163.563319843
34616,5717027.698742753
34617,9160850.024845606
34618,4692077.477443261
34619,14703311.429603372
34620,4800354.541463664
34621,5307614.579354187
34622,5014471.129870938
34623,7728921.902923108
34624,5004629.938549052
34625,5017728.216788998
34626,7041455.338207318
34627,7655082.474505755
34628,3151226.106113442
34629,5970380.016130813
34630,16804448.76497865
34631,13877913.179797381
34632,16145306.666997068
34633,8177180.172377276
34634,4707033.29791027
34635,6126262.645606585
34636,6316051.335158329
34637,5952846.467457412
34638,11558373.914498609
34639,14657011.817537775
34640,8700164.135436567
34641,14677553.24382041
34642,5664499.909284176
34643,5687637.200782628
34644,12106528.294441074
34645,9590432.214072164
34646,7119038.0121948905
34647,5023368.733124737
34648,5285942.882461274
34649,6287289.999376297
34650,4419148.79196425
34651,4902150.558846711
34652,6350916.702693704
34653,4130923.974533761
34654,7588403.3070888575
34655,50213841.75227426
34656,9314143.94738245
34657,5811349.529671425
34658,3662132.161261788
34659,5628670.745469248
34660,6831656.944045059
34661,4546738.186837825
34662,5278380.964812214
34663,2997767.5917451777
34664,5869451.388499586
34665,8696801.80489707
34666,16973422.627748743
34667,3339610.9723675717
34668,9750675.731843557
34669,4059400.641411254
34670,8548707.770745121
34671,5596064.698872871
34672,6122446.770724571
34673,4280821.996178675
34674,4984095.463179661
34675,6571243.486841308
34676,9393142.422518834
34677,4247334.138180696
34678,5112866.754073082
34679,9900593.473272832
34680,4287293.035581794
34681,8588958.975035135
34682,5361816.351139649
34683,7103130.788952752
34684,4958408.694163013
34685,4389873.0646671215
34686,3774992.580404
34687,4540649.056310467
34688,7641315.803448651
34689,5685424.1770083895
34690,10431465.091575095
34691,5852390.2579531325
34692,3808921.587897888
34693,7591658.427147558
34694,7075818.6592306765
34695,3792059.28396567
34696,8266970.728741152
34697,15544199.187201578
34698,4875660.5340691
34699,5947024.01838159
34700,5246651.206332346
34701,14703311.429603372
34702,4287293.035581794
34703,1682913.4736459781
34704,4126671.224945318
34705,7496372.406068276
34706,7804778.913075077
34707,3553210.324936404
34708,5399144.260869864
34709,7493761.021554853
34710,11919991.264438812
34711,5204619.652743937
34712,5176615.699700445
34713,5449619.766414733
34714,13718299.693773683
34715,5514523.034670972
34716,3935079.2091268403
34717,4732582.005132756
34718,5163056.88097666
34719,3194199.4565368798
34720,7592545.1145091
34721,4647178.716617514
34722,4881096.024591439
34723,3729452.1944844625
34724,3497695.2561525796
34725,5407559.259322189
34726,6460961.564877043
34727,3982655.8147484087
34728,4003414.208479466
34729,6623741.043791093
34730,5723901.13021199
34731,6799472.352209556
34732,4504454.308638011
34733,10431465.091575095
34734,6476327.3537018495
34735,4753825.543870338
34736,8969608.33852539
34737,4661721.653760394
34738,5972353.896002615
34739,4140370.059716345
34740,4126671.224945318
34741,5908171.235550398
34742,5335876.357563176
34743,9698368.092840504
34744,6945634.65762998
34745,3994218.6076217806
34746,4287293.035581794
